지역,분류1,카테고리,여행태그,이름,주소,좌표(x),좌표(y),전화번호,홈페이지Url,서브타이틀,기타,대표관광지등록,상세내용,이미지1,이미지2,이미지3,이미지4,이미지5
예산,tourist,휴양/온천,"온천역사500년,날개다친학,온천탕,게르마늄,최고의온천수",덕산온천,충남 예산군 덕산면 덕산온천로 286,36.6911384,126.6581047,"덕산온천 관광호텔 041-338-5000
가야 관광호텔 041-337-0101~7",http://tour.yesan.go.kr/tour/sub01_05_01.do,신비로운 유래가 있는 온천,휠체어진입 부분가능,N,"동국여지승람과 세종실록지리지 등 옛 사료에서 온천역사 500년을 확인할 수 있는 덕산온천은 그 유래가 매우 신비롭다.  
이율곡 선생의 저서 '충보'에 따르면 ""날개와 다리를 다친 학이 날아와 이 곳에서 나는 물을 상처에 바르며 치료한 후 날아갔는데, 학이 앉았던 자리를 살펴보니 따뜻하고 매끄러운 물이 솟아나고 있었다""고 적혀있다.  
덕산온천은 1917년 처음으로 탕을 이용한 온천으로 개장됐으며, 게르마늄 성분이 함유된 45℃이상의 천연중탄산나트륨 온천수는 근육통, 관절염, 신경통, 혈액순환 촉진, 피하지방 제거와 세포재생을 촉진시켜 주는 전국 최고의 온천수로 인정받고 있다.  
또한 덕산온천에는 게르마늄 성분까지 포함되어 있어 근육통, 관절염, 신경통, 혈액순환 촉진, 피하지방 제거와 세포재생에 큰 효능을 가지고 있어 효능 좋은 덕산온천에 발을 담는 순간 발끝부터 전해오는 시원함에 기분까지 상쾌해 질 것이다.

온천지구 내에 온천장 7개소와 관광호텔 2곳, 일반호텔 1곳 등 50여개 숙박업소와 각종 음식점 등 편의시설을 갖추고 있다.  ",11-13-1.jpg,11-13-2.jpg,11-13-3.jpg,,
예산,tourist,휴양/온천,"백두대간,휴양림,봉수산,예산,휴양지,봉수산자연휴양림",봉수산자연휴양림,충남 예산군 대흥면 임존성길 153,36.597631,126.78184,봉수산자연휴양림 041-339-8936,http://tour.yesan.go.kr/tour/sub01_01_02_04_01.do,예당저수지가 한눈에 들어오다,휠체어진입 부분가능,N,"백두대간의 허리에서 잘려나간 금북정맥의 한자락에 위치한 봉수산 아래에 전국 제일의 예당 저수지가 한눈에 들어오고, 백제부흥군의 거점인 역사 깊은 임존성이 북쪽에 위치한 봉수산자연휴양림은 88ha 의 울창한 산림속에 다양한 산림휴양시설을 갖춘 자연속의 쾌적한 휴양공간으로 가족과 함께 유익한 여가시간을 보낼수 있는 휴양지이다

또한 휴양림내 등산코스는 1시간부터 3시간 코스까지 다양하고, 등산로는 비교적 완만하여 가족 및 동호회 단위의 등산객이 증가하고 있으며, 휴양림내 산림욕은 상쾌한 솔내음을 온몸으로 만끽할 수 있고, 아름다운 숲사이에 숲속의 집과 광장, 산책로, 숲체험장등 각종 편의ㆍ휴식시설이 잘 갖춰져 자연이 숨쉬는 숲의 공간으로 가족과 단체등의 휴식처가 되고 있다.  아울러, 휴양림 인근에는 전국제일의 낚시터인 예당저수지와 의좋은 형제공원, 대흥동헌, 대련사, 임존성 및 덕산온천, 천년고찰 수덕사, 충의사, 추사고택, 고건축박물관등 교육ㆍ문화탐방과 휴양을 동시에 체험하실 수 있는 유일한 자연휴양림이다",11-14-1.jpg,11-14-2.jpg,11-14-3.jpg,11-14-4.jpg,
태안,tourist,휴양/온천,"안면도,소나무천연림,산림욕,소나무,휴양림,휴양,산책,산림전시관,안면도자연휴양림",안면도자연휴양림,충남 태안군 안면읍 안면대로 3195-6,36.49721,126.360336,041-674-5019,http://www.anmyonhuyang.go.kr/,국내 유일의 소나무 천연림,휠체어진입 부분가능,N,"안면도에는 국내 유일의 소나무 천연림으로서 수령 100년 내외의 안면 소나무 천연림이 381ha에 집단적으로 울창하게 자라고 있고, 고려때부터 궁재와 배를 만드는데 주로 사용하였으나 도남벌이 심해지자 고려때부터 왕실에서 특별 관리하였으며, 1965년도부터 충청남도에서 관리하고 있다.

안면도자연휴양림은 안면소재지를 지나 안면대교에서 고남, 영목항 방향 15km 지역에 있으며 꽃지사거리에서 고남, 영목항쪽으로 직진하면 송림사이로 오른쪽에 연두색 수목원의 휀스가 보이고 왼편에는 휴양림 매표소와 주차장이 보이는데 도로가 휘는 구간이고 직진 차량의 과속이 있어 좌회전 진입시 직진차량이 없는지 살펴보고 조심해 들어와야 된다.

자연휴양림으로 들어서는 순간 시원스레 쭉쭉 뻗어오른 소나무들에서 뿜어나오는 솔향기에 정신은 곧 맑아진다. 보도블럭을 깐 길 안쪽으로 들어서면 산림전시관이 보인다. 산림전시관에는 목재 생산 과정과 목재의 용도, 산림의 효용가치 등을 일목요연하게 이해할 수 있도록 전시해 놓았다.

전시관 오른쪽으로 난 길을 따라 작은 고개를 넘어서면 이윽고 숲속의 집이 전개된다. 산자락에 일렬로 배치한 숲속의집 18동, 산림휴양관 1동(4실)이 있으며 가스레인지, 취사용품, 샤워시설 등이 설치되어 있으나 개인세면도구는 준비해야 한다.
",11-15-1.jpg,11-15-2.jpg,11-15-3.jpg,11-15-4.jpg,
천안,tourist,특화관광지,"분기점,삼거리,천안삼거리,병천,전설,민요,영남루",천안삼거리,충남 천안시 서북구 성정8길 5 천안삼거리공원,36.783373,127.169065,관광안내센터 041-550-2445,http://www.cheonan.go.kr/EgovPageLink.do?link=/tour/sub/sub02/sub_01,우리나라 삼남대로의 분기점,휠체어진입 부분가능,N,"그 옛날 우리나라 삼남대로의 분기점이다. 이 길은 서울에서 내려오는 대로로 천안에 이르면 두 갈래로 갈라진다. 하나는 병천을 거쳐 청주로 들어가 문경새재를 넘어 상주로 통해 영동, 김천을 지나 대구, 감영, 경주, 동래로 통하는 길이요, 다른 하나는 공주를 거쳐 논산, 전주, 광주, 순천, 여수, 목포등지로 통하는 대로다. 호사스러운 관행이 지나가기도 하고 초라한 선비가 아픈 다리를 쉬어 가기도 하던 곳으로 천안삼거리는 갖가지 전설과 민요를 낳기도 하였다. 천안삼거리 흥타령은 기쁜 노래의 대명사인양 많은 사람들의 흥을 돋우고 즐겁게 해주고 있다. 이 유서 깊은 천안삼거리를 관광지로 조성코자 가로수로 능수버들을 심어 가꾸고 있으며 호수가에 화축관의 문루이던 영남루를 옮겨 수중에 세웠다. 또한 이곳에서는 해마다 흥타령 축제등 많은 문화행사가 다채롭게 열리고 있다. ",12-01-1.jpg,12-01-2.jpg,12-01-3.jpg,12-01-4.jpg,
천안,tourist,특화관광지,"현대미술,천안,고속터미널,아라리오광장,신세계백화점,조형물,문화광장",아리리오광장,충남 천안시 동남구 만남로 43,36.819251,127.156467,041-550-2445,http://www.cheonan.go.kr/EgovPageLink.do?link=/tour/sub/sub02/sub_04,천안의 복합 문화광장,휠체어진입 가능,N,"현대미술 거장의 작품을 감상할 수 있는 천안 아라리오 광장.

천안 신세계 백화점 앞에는 여러가지 조형물로 사람들의 이목을 끄는 곳이 있다. 바로 아라리오 광장이 그곳인데, 조형물을 하나하나 둘러보면 유명전시회에서나 접할 수 있는 유명작가들의 작품이란 것을 알 수 있다.

데미안 허스트, 키스헤링, 아르망 페르난데스, 수지엔구어 등의 세계적으로 유명한 현대미술작가들의 작품이 시민들이 많이 오가는 광장에 있다니, 관람료 한 푼을 내지 않고 유명 미술 작품을 감상하는 셈이다.

아라리오 광장은 새로운 작품 전시에 시민들의 많은 관심과 기대만큼 더욱 멋진 조각광장으로 세계적인 현대 미술작가의 작품들을 감상할 수 있는 광장이며, 천안 12경중 4경으로 선정 되어 있는 명소이다

터미널, 백화점, 커피숍, 극장 등이 인접한 아라리오 광장은 하루에도 수많은 학생과 청소년들의 발길에 끊이지 않는 곳으로 천안의 복합 문화 광장이라고 할 수 있다.
",12-02-1.jpg,,,,
천안,tourist,특화관광지,"아우내장터,병천,순대거리,순대,천안,청화집,순대원조",병천순대거리,충남 천안시 동남구 병천면 아우내순대길,36.759748,127.297656,041-521-2035,http://www.cheonan.go.kr/EgovPageLink.do?link=/tour/sub/sub02/sub_05,아우내장터는 순대천국,휠체어진입 가능,N,"유관순 열사가 독립 만세를 외치던 아우내 병천 장터에는 수십곳의 순대 전문점이 있다. 

병천순대의 특징은 큰창자대창를 쓰는 함경도 아바이 순대와 달리, 돼지 창자중 가장 가늘고 부드러운 소창를 써서 특유의 돼지 누린내가 적고 담백하다.

잘 손질한 소창에 배추, 양배추, 당면 등을 정성껏 넣어 만든 야채순대는 담백하고 쫄깃한 맛으로 수십 년 전부터 아우내 장터를 찾는 사람들의 단골 메뉴가 되었다. 

병천 순대의 또 한 가지 맛의 비결은 돼지뼈를 여러 시간 고아 뽀얗게 우려낸 국물에 있다. 기름기를 걷어낸 국물은 야채순대와 어우러져 병천 순대 특유의 담백하고 깊은 맛을 낸다. 
",12-03-1.jpg,12-03-2.jpg,12-03-3.jpg,12-03-4.jpg,
천안,tourist,특화관광지,"연꽃모양,입장거봉포도,거봉,포도축제,포도주산단지,체험",입장 거봉포도마을,충남 천안시 서북구 입장면 입장로 129 입장면사무소,36.914332,127.221702,041-582-1019,http://www.cheonan.go.kr/EgovPageLink.do?link=/tour/sub/sub02/sub_10,우리나라 포도주산단지,휠체어진입 가능,N,마을모양이 연꽃모양 봉우리 같다하여 연봉리라고 불리우는 곳으로 우리나라 거봉포도의 60%를 생산하고 있는 포도주산단지다. 와인만들기 등 포도와 관련된 다양한 체험이 가능하다.,12-04-1.jpg,,,,
서산,tourist,특화관광지,"동부시장,서산,전통시장,재래시장,서산터미널,공연,쌈지공원",서산동부시장,충남 서산시 시장3길 5-6,36.782399,126.455343,041-665-5478,http://seosanmarket.co.kr,전통의 멋과 현대시설이 공존,휠체어진입 부분가능,N,"서산동부전통시장은 충남 서북부를 대표하는 시장으로 1956년 처음 개설하여 운영하여 오다가 2008년 현대화사업으로 기존과는 다른 모습으로 재건축하여 명실상부한 서산동부전통시장으로 발전하게 되었다. 본 시장은 지리적으로 가까운 서해안에서 생산되는 수산물시장과 그 외 채소시장, 주단포목 의류시장, 철물기계 및 각종 먹거리시장 등 다양한 업종이 입주한 공설시장으로 현재 280여개 점포와 200여 좌판 노점상이 성업 중이며, 서산 공용터미널과 연결되어 있어 고객의 이용이 매우 편리한 시장이다.

또한 시장 활성화를 위해 서산동부전통시장과 관내 8개 기관 단체와 자매결연을 맺고, 다양한 교류 활동을 펼치고 있다. 우리 시장은 고객 편익을 최우선으로 하는 편리한 주차시설과 공중화장실, 쌈지공원을 운영하고 상인 교육을 통하여 친절하고 인정이 오가는 시장에 온 정열을 쏟고 있다. 쌈지공원에서는 고객이 참여하는 가족체험행사, 시민장기자랑, 사생대회, 비보이, 국악공연 등 공동 마케팅사업으로 장을 보면서 문화, 예술을 접할 수 있는 축제의 장으로 변화하고 있다.",12-05-1.jpg,12-05-2.jpg,12-05-3.jpg,,
금산,tourist,특화관광지,"고려인삼,약령시장,인삼시장,인삼,인삼쇼핑,약초,금산",금산인삼약초시장,충남 금산군 금산읍 인삼약초로 24,36.100203,127.49605,041-754-1465,http://tour.geumsan.go.kr/html/tour/tour/tour_050403.html,고려인삼의 종주지,휠체어진입 부분가능,N,"금산은 고려인삼의 종주지로서 전국 생산량의 80%가 거래되고 있는 인삼시장이다. 또한 인삼과 함께 전국 약령시장으로도 발돋움하고 있다. 금산인삼약초시장 내에는 전통적으로 내려오는 재래시장과 다양한 인삼종류와 건강보조 제품을 취급하는 금산인삼국제시장, 금산수삼센터, 금산인삼호텔쇼핑센터, 금산약초백화점 등이 있다. 이곳에서는 타 지역에 비해 각종 인삼류 및 약초 등을 20~50% 저렴한 가격으로 구입할 수 있다. 매달 2,7,12,17,22,27일 날 열리는 금산장은 새벽2시부터 전국각지에서 상인 및 소비자들이 몰려와 인산인해를 이룬다. ",12-06-1.jpg,12-06-2.jpg,12-06-3.jpg,12-06-4.jpg,
청양,tourist,특화관광지,"칠갑산,대장군,여장군,장승,민속학습장,장승축제,장승공원,청양",장승공원,충남 청양군 대치면 장곡길 119-17,36.4104634,126.8522429,청양군청 문화체육관광과,http://tour.cheongyang.go.kr/tour/sub01_01_06.do,국내 최대의 장승 테마공원,휠체어진입 불가능,N,"청양은 장승에 대한 각종 전설과 유래가 많은 곳으로 백년 전부터 장승제를 올려오는 등 이미 한국 최고의 장승문화 보존지역으로 일컬어 오고 있다. 크고 작은 봉우리와 계곡을 지닌 명산으로 자연 그대로의 울창한 숲을 지니고 있다.

그동안 시대의 흐름에 따라 장승문화가 변형, 왜곡되어 가고 있음을 안타까워 해오던 중 칠갑산에 장승공원을 조성하여 사라져 가는 전통문화를 계승, 발전시켜 나가고 전국 최고의 장승문화 보존지역으로 개발 관광명소로 부각시키기 위해 1999년 5월 「칠갑산 장승축제」를 개최하면서 조성된 테마공원이다.

이곳에는 전국 최대의 칠갑산 대장군과 칠갑산 여장군(높이 11.5m)이 있고 전국의 장승이 재현되어 있다. 민속학습장으로도 좋고 가족 나들이 공간으로 좋다.
",12-07-1.jpg,12-07-2.jpg,12-07-3.jpg,12-07-4.jpg,
홍성,tourist,특화관광지,"토굴새우젓,광천,홍성,새우젓,젓갈시장,장터,웰빙,토굴",토굴새우젓단지,충남 홍성군 광천읍 광천로 119,36.487609,126.616498,토굴새우젓홍보관 070-4130-0064,http://tour.hongseong.go.kr/tour/sub01_05_01.do,전국 유일의 활성암반토굴새우젓,휠체어진입 불가능,N,"전국 유일의 광천 활성암반토굴새우젓을 생산하고 있는 광천지역은 고려초 이전부터 새우젓장터의 역사를 보유하고 있다. 옛부터 5일장과 해발 790m의 오서산에서 채취한 나무장터, 새우젓을 사고 파는 옹암포구(독배)의 젓갈시장등 세개의 장터가 열렸던 광천 장날은 조선시대 말에 이르러 유명한 장터로 번창하게 되었다.

절벽으로 이루어져 토굴을 팔 수 있는 자연조건과 포구에서 50m 이내 가까운 곳에 위치해 갓 잡아올린 싱싱한 새우를 발효해 적당한 온도에 맞춰진 토굴에 즉시 저장하여 생산되는 토굴새우젓은 맛과 향이 우수하다.

국내 3대 젓갈 시장으로 꼽히는 광천 옹암포구(독배)는 태안반도와 안면도 사이에 위치한 천수만을 바라보고 있는 육지 깊숙한 포구로서 조선시대말부터 전국 최대의 새우젓시장이 형성 되었다. 특히 1960년대에 이르러 토굴을 이용한 새우젓 숙성ㆍ저장방식이 발달되면서 새우젓 시장 기능으로서의 절정을 이루었다.

1990년대 초부터 현지 주민과 홍성군의 토굴새우젓을 전국에 알리려는 적극적인 노력과 홍보, 그리고 국민들의 먹거리문화가 웰빙문화로 변화되는 시점이 합쳐저 전국 각지에서 큰 관심이 모아지고 있다. 현재 옹암포구와 재래시장은 전국각지에서 온 관광객들로 문전성시를 이루고 주민 및 상인과 홍성군에서 토굴새우젓 및 조선김축제를 전국 축제로 확대해 나아가 홍보하는 동시에 홈페이지를 통한 쇼핑몰 운영에 박차를 가하고, 방문객들을 위한 각종 편의시절 확충ㆍ제공 및 오서산 억세풀축제, 이봉주 마라톤 내회, 홍성군 관내 연계관광, 옹암포구 먹거리타운 신설, 고품질 토굴새우젓 생산ㆍ제공 등의 프로그램을 통한 다양하고 적극적인 고객서비스를 제공하여 전국 최대의 젓갈시장으로 재탄생 하고 있다.
",12-08-1.jpg,12-08-2.jpg,12-08-3.jpg,12-08-4.jpg,
