대분류,중분류,소분류,시도,시군구,자원명,영문명,홈페이지,연락처,팩스,관리기관,상세주소,도로명주소,자원설명,최근수정일,데이터기준일
관광장소 및 시설,공원,국립공원,경상북도,영주시,소백산국립공원(영주시),Mt.Sobaeksan National Park,,,,,경상북도 영주시 풍기읍 수철리 산 86-51,,"소백산은 영주분지를 병풍처럼 둘러쳐 있고, 국망봉(1,421m), 비로봉(1,439m), 연화봉(1,394m), 도솔봉(1,314m)이 솟아있다. 소백산은 봄에는 철쭉이 만발하여 분홍색이 물 들며, 여름에는 녹음이 짙어 검푸르고, 가을에는 단풍이 붉게 타며, 겨울에는 백설에 뒤덮혀 흰빛으로 빛나는 절경을 찾아 사철 수많은 등산객이 줄을 잇고 있다. 소백산의 유적으로는 부석사, 희방사, 비로사, 초암사 등 많은 사찰이 있으며, 희방폭포, 석천폭포, 연화폭포 및 희방계곡, 금선계곡, 죽계구곡 등 물과 계곡의 경치를 즐길 수 있는 빼어난 자연절경과 수많은 명승지가 있다. 소백산국립공원은 한반도의 등뼈와도 같은 태백산맥의 줄기가 서남쪽으로 뻗어내려 강원도, 충청도, 전라도와 경상도를 갈라 큰 산계를 이루는 소백산맥의 어깨격인 영주분지를 병풍처럼 둘러치고 있다. 비로봉(1,439m), 국망봉(1,421m), 제1연화봉, 제2연화봉(1,357m), 도솔봉(1,314m), 신선봉(1,389m), 형제봉(1,177m), 묘적봉(1,148m)등의 많은 영봉들이 어울려 웅장하면서도 부드러운 산세로 수려한 경관을 보여 주고 있다.소백산은 소백이라는 이름 때문에 작은 산이라 생각되지만 실제로는 소백산은 큰 명산이며, 주봉인 비로봉은 수많은 야생화의 보고로 희귀식물인 외솜다리(에델바이스)가 자생하고 있는 지역으로 봄이면 철쭉이 만개하여 그 은은한 아름다운 자태를 드러내며, 천연기념물 제244호인 주목 군락과 함께 잘 어우러져 있어 그 고고한 자태와 함께 능선의 부드러운 멋, 우아한 곡선미와 함께 조화를 이루고 있다. 주목은 제1연화봉에서 부터 비로봉 사이의 북서사면(해발 1,200∼1,350m)에 분포하고 있으며 주목의 평균 수령은 350년(200∼800년)으로 총 본수는 3,798본(천연기념물 제244호 1,999본 포함)으로 우리나라 최대의 주목군락지이다.소백산 국립공원의 식물자원은 한반도 온대중부의 대표적인 식생을 갖는 지역으로 낙엽활엽수가 주종을 이루고 있으며, 식물자원은 철쭉 등 관속식물 1,067종, 동물자원은 멧돼지등 1,708종이 분포하고 있는 것으로 나타났다. 주요 문화재는 국립공원 내인 경북 영주시 부석사 지구와 이에 인접한 순흥 일대에 집중되어 있으며, 일부가 충청북도 단양읍에 분포하며, 국보 5점, 보물 6점, 경북지방유형문화재 8점이 포함된다.",2006-07-13,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,영주시,소백산국립공원(초암),Sobaeksan National Park ,http://sobaek.knps.or.kr,054-638-6196,054-638-8231,,경상북도 영주시 순흥면 배점리,경상북도 영주시 순흥면 죽계로315번길 114,"< 개요 >소백산국립공원은 행정구역상으로 충청북도 단양군의 1개읍 · 3개면, 그리고 경상북도 영주시의 1개읍 · 4개면과 봉화군의 1개면에 걸쳐 있는 우리나라 12대 명산중의 하나로 1987년 12월 14일 건설부 고시 제645호에 의하여 우리나라 국립공원 제18호로 지정되었으며 1998년 2월23일에 공원관리가 환경부로 이관되어 관리되고 있고, 토지는 총면적이 322.383㎢로서 경북지역에 173.56㎢, 충북지역에 148.823㎢가 분포되어 있다. 소백산국립공원은 한반도의 등뼈와도 같은 백두대간의 줄기가 서남쪽으로 뻗어내려 강원도, 충청도, 전라도와 경상도를 갈라 영주 분지를 병풍처럼 둘러치고 있다. 비로봉(1,439m), 국망봉(1,421m), 제1연화봉(1,394m), 제2연화봉(1,357m), 도솔봉(1,314m), 신선봉(1,389m), 형제봉(1,177m), 묘적봉(1,148m)등의 많은 영봉들이 어울려 웅장하면서도 부드러운 산세로 수려한 경관을 보여 주고 있다.소백산은 소백이라는 이름 때문에 작은 산이라 생각되지만 실제로는 소백산은 큰 명산이며, 주봉인 비로봉은 수많은 야생화의 보고로 희귀식물인 왜솜다리(에델바이스)가 자생하고 있는 지역으로 봄이면 철쭉이 만개하여 그 은은한 아름다운 자태를 드러내며, 천연기념물 제244호인 주목군락과 함께 잘 어우러져 있어 그 고고한 자태와 함께 능선의 부드러운 멋, 우아한 곡선미와 함께 조화를 이루고 있다. 주목은 제1연화봉에서부터 비로봉 사이의 북서사면(해발 1,200 ∼1,350m)에 분포하고 있으며 주목의 평균 수령은 350년(200∼800년)으로 총 본수는 3,798본(천연기념물 제244호 1,999본 포함)으로 우리나라 최대의 주목군락지이다.>소백산국립공원의 식물자원은 한반도 온대중부의 대표적인 식생을 갖는 지역으로 낙엽활엽수가 주종을 이루고 있으며, 식물자원은 철쭉 등 740종, 동물자원은 삵 등 2,618종, 균류 및 지의류 261종 등이 분포하고 있는 것으로 나타났다.(2007 소백산국립공원 자연자원조사) 주요 문화재는 국립공원 내인 경북 영주시 부석사 지구와 이에 인접한 순흥 일대에 집중되어 있으며, 일부가 충청북도 단양읍에 분포하며, 국보5점, 보물6점, 경북지방유형문화재 8점이 포함 된다.",2014-01-27,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,영주시,소백산국립공원(희방),Sobaeksan National Park,http://sobaek.knps.or.kr,054-638-6196,054-638-8231,,경상북도 영주시 풍기읍 수철리 산 86-51,경상북도 영주시 풍기읍 죽령로1720번길 76,"< 개요 >소백산국립공원은 행정구역상으로 충청북도 단양군의 1개읍 · 3개면, 그리고 경상북도 영주시의 1개읍 · 4개면과 봉화군의 1개면에 걸쳐 있는 우리나라 12대 명산중의 하나로 1987년 12월 14일 건설부 고시 제645호에 의하여 우리나라 국립공원 제18호로 지정되었으며 1998년 2월23일에 공원관리가 환경부로 이관되어 관리되고 있고, 토지는 총면적이 322.383㎢로서 경북지역에 173.56㎢, 충북지역에 148.823㎢가 분포되어 있다. 소백산국립공원은 한반도의 등뼈와도 같은 백두대간의 줄기가 서남쪽으로 뻗어내려 강원도, 충청도, 전라도와 경상도를 갈라 영주 분지를 병풍처럼 둘러치고 있다. 비로봉(1,439m), 국망봉(1,421m), 제1연화봉(1,394m), 제2연화봉(1,357m), 도솔봉(1,314m), 신선봉(1,389m), 형제봉(1,177m), 묘적봉(1,148m)등의 많은 영봉들이 어울려 웅장하면서도 부드러운 산세로 수려한 경관을 보여 주고 있다.소백산은 소백이라는 이름 때문에 작은 산이라 생각되지만 실제로는 소백산은 큰 명산이며, 주봉인 비로봉은 수많은 야생화의 보고로 희귀식물인 왜솜다리(에델바이스)가 자생하고 있는 지역으로 봄이면 철쭉이 만개하여 그 은은한 아름다운 자태를 드러내며, 천연기념물 제244호인 주목군락과 함께 잘 어우러져 있어 그 고고한 자태와 함께 능선의 부드러운 멋, 우아한 곡선미와 함께 조화를 이루고 있다. 주목은 제1연화봉에서부터 비로봉 사이의 북서사면(해발 1,200 ∼1,350m)에 분포하고 있으며 주목의 평균 수령은 350년(200∼800년)으로 총 본수는 3,798본(천연기념물 제244호 1,999본 포함)으로 우리나라 최대의 주목군락지이다.>소백산국립공원의 식물자원은 한반도 온대중부의 대표적인 식생을 갖는 지역으로 낙엽활엽수가 주종을 이루고 있으며, 식물자원은 철쭉 등 740종, 동물자원은 삵 등 2,618종, 균류 및 지의류 261종 등이 분포하고 있는 것으로 나타났다.(2007 소백산국립공원 자연자원조사) 주요 문화재는 국립공원 내인 경북 영주시 부석사 지구와 이에 인접한 순흥 일대에 집중되어 있으며, 일부가 충청북도 단양읍에 분포하며, 국보5점, 보물6점, 경북지방유형문화재 8점이 포함 된다.",2014-06-12,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,청송군,주왕산국립공원,Juwangsan National Park,http://juwang.knps.or.kr,054-873-0024,054-873-0016,,경상북도 청송군 부동면 상의리 406,,"< 개요 >주왕산(720.6m)은 우리나라 중앙부에 해당하는 태백산맥의 지맥에 위치하고 경북의 청송군과 영덕군 지역에 걸쳐져 있으며 1976년 3월 30일에 국립공원으로 지정 되었고 지정 면적은 총 107.425㎢에 달한다.이 지역의 북서부에 태행산(933.1m), 대둔산(905m)이 솟아 있고 중앙부에 주봉격인 두수람(927.2m)등 평정봉이 주측을 이루고 있다.주능선과 금은광이 부근은 급경사의 지형으로서 외주왕 계곡은 기암이 용립해서 절경을 이루어 이곳 경관의 특색처럼 되어 있다.이곳에는 뛰어난 자연경관 요소가 많은데 청학과 백학이 살았다는 학소대, 앞으로 넘어질 듯 솟아오른 급수대, 주왕과 마장군이 격전을 가졌던 기암, 주왕의 아들과 딸이 달구경을 하였다는 망월대, 멀리 동해가 보이는 험준한 지형의 왕거암, 주왕이 숨었다가 숨진 전설의 주왕굴, 그리고 폭포, 약수 등 탐방객을 매료 시키는 곳이 많이 있다.문화재로서는 약 1,300년전 신라 문무왕 12년(672년)에 창건한 대전사, 주왕의 딸 백련공주의 이름을 딴 백련암 등을 들 수 있다. 주왕산의 식생으로서는 신갈나무, 소나무 군락이 아름다운 경관을 더욱 빛나게 해 주고 있으며 멸종위기야생식물로 알려진 망개나무, 노랑무늬붓꽃, 둥근잎꿩의비름 등이 자생하고 있다.주왕산국립공원은 대표적인 자연경관이 집중적으로 분포하고 있는 주방계곡의 코스가 대다수의 탐방객이 찾고 있으며 가메봉과 주왕산, 장군봉을 등산하는 코스와 월외계곡, 절골계곡으로 횡단하는 코스도 많이 찾고 있다.",2014-03-31,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,청송군,주왕산국립공원 상의 탐방로,,http://juwang.knps.or.kr ,054-873-0014~5 ,,주왕산국립공원관리공단,경상북도 청송군 부동면 상의리 산 333-1,경상북도 청송군 부동면 공원길 186,,2014-06-13,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,청송군,주왕산국립공원 월외 탐방로,,,,,국립공원관리공단 주왕산사무소 ,경상북도 청송군 청송읍 월외리 308-2,경상북도 청송군 청송읍 월외길 62,,2014-06-18,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,청송군,주왕산국립공원 절골 탐방로,,http://juwang.knps.or.kr ,,,054-873-0014~5 ,경상북도 청송군 부동면 이전리 산 77-1,경상북도 청송군 부동면 이전앞길 55-4,,2014-06-18,2023-05-10
관광장소 및 시설,공원,국립공원,경상북도,청송군,"주왕산국립공원(절골계곡, 달기폭포 포함)",Juwangsan National Park,http://juwang.knps.or.kr,054-873-0024,054-873-0016,,경상북도 청송군 부동면 상의리 333-1,,"< 개요 >태백산맥의 남단에 위치하는 주왕산(721m)은 암벽으로 둘러싸인 산들이 병풍처럼 이어져 석병산(石屛山) 또는 주방산(周房山)이라고도 한다. 주왕산이라는 이름은 중국의 진나라에서 주왕이 이곳에 피신하여 왔다고 해서 붙은 것으로 산봉우리, 암굴마다 주왕의 전설이 얽혀 있다. 주요 명소로는 신라 문무왕 때 창건한 고찰 대전사(大典寺)를 비롯해 주왕의 딸 백련공주의 이름을 딴 백련암(白蓮庵), 청학과 백학이 둥지를 틀고 살았다는 학소대(鶴巢臺), 앞으로 넘어질 듯 솟아오른 급수대(汲水臺), 주왕과 마장군이 격전을 치렀다는 기암(旗巖), 주왕의 아들과 딸이 달 구경을 했다는 망월대(望月臺), 동해가 바라다보이는 왕거암, 주왕이 숨어 살다가 죽었다는 주왕굴(周王窟) 등이 꼽힌다. 그밖에 자하성(紫霞城:일명 주방산성), 주왕이 무기를 감추었다고 하는 무장굴(武藏窟)·연화굴(蓮花窟) 등의 명소가 있다. 연꽃 모양의 연화봉과 만화봉, 신선이 놀았다고 하는 신선대와 선녀탕, 폭포 등이 있다. 산이 깊고 지질이 우수하여 다양한 동·식물이 넓게 분포하고 있는데 특히 회양목, 송이버섯, 천연이끼, 산철쭉(수달래 혹은 水丹化라고 부른다) 등은 주왕산의 특산물로 유명하다. 소나무 군락을 비롯해 망개나무·복장나무·자작나무·난티나무 등 희귀식물이 있다. 산세가 웅장하고 기암절벽과 폭포가 많아 자연경관이 빼어난데, 특히 주왕암과 별바위에 이르는 13㎞의 숲이 유명하다.1976년 산 일대가 국립공원으로 지정되었고, 1977년에는 국민관광지로 설정되었다. 2003년 10월 31일 명승 제11호로 지정되었다. 주왕산국립공원은 세계적 희귀수목인 망개나무를 비롯하여 둥근잎 꿩의 비름, 솔나리, 노랑무늬붓꽃 등 식물자원 888종과 수달, 너구리 등 동물자원 902종이 서식하고 있다.",2012-01-25,2023-05-10
관광장소 및 시설,공원,국립공원,대전광역시,유성구,계룡산 수통골,Gyeryongsan Mountain Sutonggol,,042-825-3006,,,대전광역시 유성구 계산동,,"< 개요 >수통골은 유성에서 4㎞정도 떨어진 곳에 있으며 계룡산 자락의 도덕봉과 금수봉 숲사이에 자리잡고 있는 산세가 깊고 아름다운 계곡유원지이다. 높진 않지만 정상에 올라서 사방을 내려다 보면 온산이 수놓은 것처럼 아름답다 해서 이름 붙여진 금수봉과 빈계산, 도덕봉 사이에 위치한 수통골은 산을 떠올리는 사람들에게 하루코스로 단연 인기다. 굳이 등산까지는 아니더라도 잘 다듬어진 길을 따라 걸으며 곳곳에 놓여있는 체력단련시설들을 간단히 이용해 보는 것만으로도 스트레스를 해소할 수 있기 때문이다. 수통골은 가벼운 운동을 겸한 나들이 장소로 적당하다. < 규모 >ㅇ 면적 : 3만 7천여 평",2012-01-25,2023-05-10
관광장소 및 시설,공원,국립공원,서울특별시,강북구,북한산국립공원(강북구),Bukhansan gukrip park,,,,,서울특별시 강북구 우이동 265 우이분소,,"북한산국립공원은 세계적으로 드문 도심 속의 자연 공원으로, 수려한 자연경관과 문화자원을 온전히 보전하고 쾌적한 탐방 서비스 제공을 위하여 우리나라의 15번째 국립공원으로 지정되었으며, 그 면적은 서울특별시와 경기도에 걸쳐 약 79.916㎢, 평수로 환산하면 약 2,373 만평이고, 우이령을 중심으로 남쪽의 북한산 지역과 북쪽의 도봉산 지역으로 구분됩니다. 공원 전체가 도시 지역으로 둘러싸여 생태적으로는 고립된 ""섬"" 이지만, 도시지역에 대한 ""녹색허파""로서의 역할을 훌륭히 수행하고 있으며, 수도권 이천만 주민들의 자연휴식처로 크게 애용되고 있습니다. 수도권 어디에서도 접근이 용이한 교통 체계와 거대한 배후도시로 연평균 탐방객이 500만에 이르고 있어 ""단위 면적당 가장 많은 탐방객이 찾는 국립공원""으로 기네스북에 기록되어 있습니다. 그렇지만 이 같은 과도한 탐방 압력이 북한산의 자연 생태계를 점차 약화시키고 있어 자연휴식년제 구간, 산불조심기간 중 통제구간, 수많은 샛길 안전사고 위험지역 등 출입금지구역에 대한 탐방객 스스로의 출입금지가 절대 필요합니다. 북한산 국립공원은 거대한 화강암으로 이루어진 주요 암봉 사이로 수십 개의 맑고 깨끗한 계곡이 형성되어 산과 물의 아름다운 조화를 빚어내고 있으며 , 그 속에 1,300여 종의 동식물이 서식하고 있습니다. 또한 삼국시대 이래 과거 2,000년의 역사가 담겨진 북한산성을 비롯한 수많은 역사, 문화유적과 100여개의 사찰, 암자가 곳곳에 산재되어 있어 다양한 볼거리와 생태, 문화, 역사 학습장소를 제공하고 있습니다. ",2004-02-25,2023-05-10
